id,user_id,created_at,text,class
1.07269E+18,4867064842,Wed Dec 12 03:10:07 +0000 2018,"""@Sagara_9 ඔව් යකෝ 😂😂 මං හිතන්නේ උඹ කෙනාව අඳුරන් ඉන්නේ""",Neutral
1.07269E+18,4867064842,Wed Dec 12 03:09:55 +0000 2018,"""කැලයක් කියලා හිතාගෙන ඇඳේ චූ කරලද බලන්න.🤔🙄 https://t.co/a88sg9eITN""",Neutral
1.07269E+18,4867064842,Wed Dec 12 03:07:37 +0000 2018,"""@_justAHumann ඒකවත් මතක නෑ ඔයාට 😭🙇🏻‍♂️""",Neutral
1.07269E+18,4867064842,Wed Dec 12 03:02:51 +0000 2018,"""අනුස් ගේ කෑල්ලද අනුත්තරා 🙆🏻‍♂️🙆🏻‍♂️🙆🏻‍♂️ දැන්නේ ඒක මීටර් වුනේ 🤧""",Neutral
1.07269E+18,4867064842,Wed Dec 12 02:59:31 +0000 2018,"""පපර පප්ප පෑං......🙊 https://t.co/BpG4u6o60s""",Neutral
1.07269E+18,4867064842,Wed Dec 12 02:57:18 +0000 2018,"""@imNaviya කියලා වැඩක් නෑ 😑""",Neutral
1.07269E+18,4867064842,Wed Dec 12 02:56:53 +0000 2018,"""@Its_DHD හම්මෝ බං.😂😂😂❤️❤️❤️❤️ තවම හිනා 😂😂😂😂😂😂😂😂😂❤️😘""",Neutral
1.07269E+18,4867064842,Wed Dec 12 02:56:36 +0000 2018,"""RT @Its_DHD: @ExcuzeMiReturn එඩ්‍රස් එක එවපන් ගෙදරට සිමෙන්ති කොට්ට හතරපහක් එවන්ඩ😂""",Neutral
1.07252E+18,4867064842,Tue Dec 11 15:40:34 +0000 2018,"""අද මේකේ කෙල්ලෝ ටික සෑහෙන්න ඇක්‍ටිව් 🙄 ෆොටෝ එකක් දාන්න හොඳම වෙලාව.""",Neutral
1.07252E+18,4867064842,Tue Dec 11 15:38:00 +0000 2018,"""@Cheese_bole ඔව් මැණික ඔව්. ඔයාට මාව මතකයි නෙ 🙇🏻‍♂️🌺""",Neutral
1.07251E+18,4867064842,Tue Dec 11 15:30:17 +0000 2018,"""@_justAHumann @DocaAyya 😂😂😂 අන්න ඒකයි අපි මැරි කරන එකේ වටිනාකම""",Neutral
1.07251E+18,4867064842,Tue Dec 11 15:05:50 +0000 2018,"""RT @_justAHumann: @ExcuzeMiReturn @DocaAyya දන්නෙවත් නැති මිනිස්සු ලයික් කරනව..අනිත් දවසෙ ප්‍රොෆයිල් පික්චර් එක මාරු කලත් හම්සව ටැග් කරන්න…""",Neutral
1.07251E+18,4867064842,Tue Dec 11 14:55:52 +0000 2018,"""@_justAHumann @Chamalka_N වතුර ෆිල්ටරේ වතුර බීලා නැති උන් එක්ක මොන ගනුදෙනුද රාධා. ඔයා මෙන්න මෙහාට එන්න පැටියා.""",Neutral
1.0725E+18,4867064842,Tue Dec 11 14:54:38 +0000 2018,"""@Chamalka_N @_justAHumann රාධාට අනං මනං කිව්වොත් අන්ෆලෝ කරනවා ඈ😡""",Neutral
1.0725E+18,4867064842,Tue Dec 11 14:51:40 +0000 2018,"""@NileeGamage @_justAHumann සමාව දුන්නා නිලී ඔයාට. ආ මෙන්න මලක් 🌺""",Neutral
1.07249E+18,4867064842,Tue Dec 11 14:04:44 +0000 2018,"""@NileeGamage @_justAHumann කව්ද යකෝ මගේ කෑල්ල්ට හොට්ඩෝග් කිව්වේ 😡""",Neutral
1.07249E+18,4867064842,Tue Dec 11 13:58:21 +0000 2018,"""මේකට ලයික් කරලා නැති සේරම වහා ලයික් කරව් 😡🌺 https://t.co/7TEPg0mhOM""",Neutral
1.07268E+18,4867064842,Wed Dec 12 02:30:10 +0000 2018,"""සමහර කෙල්ලෝ ෆලෝවස් ටිකක් වැඩි වුනාම හෙන..... චරිත වෙලා 😅 පව්. එහෙම චරිත වුන ගොඩාක් ගෑනු අන්තිමට මේක දාලා ගියේ ආයේ නොඑන්නම. ඒ නිසා උඩ යද්දි පරිස්සමින් නංගී. 🌺 මොකද බිම වැටෙද්දී වැටෙන්නේ අඩි 6ක් වැලලෙන්නම.""",Neutral
1.07254E+18,4867064842,Tue Dec 11 17:12:51 +0000 2018,"""රාධව ලව් කරනවා කියන්නේ ඉතින් රජයේ විභාගයක් ලියනවා වගේ තමයි. මුලින් ජාතික හැදුනුම්පත පෙන්නලා අනන්‍ය්තාවය ඔප්පු කරන්න ඕන. 😂😭💁‍♂️🌺 වට් ටු ඩූ. ලව් කරන්නත් එපැයි.""",Neutral
1.07252E+18,4867064842,Tue Dec 11 16:09:48 +0000 2018,"""මේ යන විදිහට උඹලා කවදාහරි මට කෝල් කරද්දි එයා ආන්ස්ෆර් කරයි. ආන්ස්ෆර් කරලා . . . "" හෙලෝ මම හසිනි සැමුවෙල් කතා කරන්නෙ කව්ද මේ.. "" කියලා ඇහුවොත් පුදුම වෙන්න එපා.""",Neutral
1.07217E+18,4867064842,Mon Dec 10 16:47:05 +0000 2018,"""වෙලාවකට හිතෙනවා ඔක්කොම වැඩ පැත්තකට දාලා ‌BRAZZERS එකට ගිහින් ඩිස්ටි ඩිඩින් එක පෙන්නලා කීයක් හරි හොයා ගන්න. ඒ ජොබ් එක වරදක් නෑ මොකද ඉතින් ඕක නොපෙන්වුවා කියලා මෙච්චර කාලෙට මෙකේ උන් අපිට කන්න දුන්නායැ.""",Neutral
1.07216E+18,4867064842,Mon Dec 10 16:15:41 +0000 2018,"""නෝමලි ලඟ ලඟ වෙඩින් දෙකක් සෙට් වෙද්දී, මේ වෙඩින් එකට ආපු එවුන් අර වෙඩින් එකට එන ප්‍රවනතාවය ඉතාමත් අඩු නම්, වෙඩින් දෙකටම එකම ඇඳුම් ඇඳීම සම්භාවිතාව 100% යි මිත්‍රවරුණි.""",Neutral
1.07216E+18,4867064842,Mon Dec 10 15:51:31 +0000 2018,"""ඉස්කෝලේ යන කාලේ මට හොඳටම ඉංග්‍රීසි පුලුවන්. පන්තියේ යාලුවෝ සඩන්ලී එන ඩවුට්ස් පවා මගෙන් අහගෙන ක්ලියර් කරගන්නේ. කාලෙත් එක්කම මන් ඇඩ්වටයිසින් ඒජන්සියකට ජොබට ගියා. එකේ එවුන් කතා කරන ඉංග්‍රීසි දැක්කමයි මට තේරුනේ ඒ කාලේ මගේ කඩ්ඩ පොලිශ් නෙවේ, අපේ පන්තියේ එකෙටවත් කඩ්ඩ බෑ ම බෑ කියන එක 😐""",Neutral
1.07215E+18,4867064842,Mon Dec 10 15:39:02 +0000 2018,"""පොඩියා මොකෝ ඕයි අර විඩීයෝ එකේ "" වාහන වල ඉස්සරහා අලවලා තියෙන්නේ අර ඔලුව හොලවන බල්ලා "" වගේ ඔලුව හොලවන්නේ ? 🤨 ඕකා හොඳයි මලගෙවල් වල නටන්න. මන් මැරුනම මුට ෆස්ට් ඉන්විටේශන් එක දෙන්න කියලා අපේ අම්මට මේ දැන් කියලා ආවේ. කැ*ම ඩාන්ස් එක. 🌺""",Neutral
1.07215E+18,4867064842,Mon Dec 10 15:19:39 +0000 2018,"""‌ අර මෙකේ ඉන්න එල කොල්ලෝ සෙට් එක සඩන්ලී ට්‍රිප් එකක් ගියපු එකට සමහර ට්විප්ස්ලට එච්චරට හිතට ඇල්ලිලා නැහැ 😂 ආතල් එකට වගේ උන් සිරාවටම අරුන්ට හින්ට් ගහන හැටි දැක්කහම කොහෙන් හිනා වෙන්නද හිතාගන්න බැහැ.""",Neutral
1.07214E+18,4867064842,Mon Dec 10 15:01:01 +0000 2018,"""මට නම් ඔය මීටප්ස් ගිහින් පුරුදු නෑ. ගෙදර ඉඳලා පොර ටෝක්ස් දීලා හෙන චරිතේ වඟේ රඟන එක තමයි මගේ විනෝදාංශය. මන් ඔය මීටප් වලට ගියත් කරන්නේ පැත්තකින් වාඩිවෙලා ෆෝන් එක ඔබන එක. ආසවට ගිහින් එකෙක් එක්ක කතා කරන්නේ නෑ. ලොකු කමට නෙවේ. ඉස්සර ඉඳන් මගේ සමාජ අශ්‍රය අඩුයි. 😐""",Neutral
1.07214E+18,4867064842,Mon Dec 10 14:54:47 +0000 2018,"""රාධා නැතිව හරි පාලුයි. පව් එයාට ගොඩාක් වැඩ ඇති. ලංකාවට ආවහම මාත් එක්කම ටයිම් ස්පෙන්ඩ් කරන්න හිතන් ඉන්න නිසාද කොහෙදෝ එයා දැන් දැන් මාත් එක්ක වැඩිය කතා නැහැ. මාත් කැමති නැහැ එයාගේ නිදහසට බාදා කරන්න. හැබැයි එයාව ගොඩක් මතක් වෙනවා. එයත් ඒක දන්නවා. ඒත් දෙන්නම හිත හදාගෙන ඉන්නවා.""",Neutral
1.07184E+18,4867064842,Sun Dec 09 18:49:26 +0000 2018,"""තැවෙනා ඒ.. සිත නොදැනී වගේ.. වැටෙනා කඳුලු නොදැනී වගේ... දැවෙනා ඒ.. දුක නොදැනී වගේ... මං ආවා.... ඒ.. සිත සඟවන් මෙසේ... වැටෙනා කඳුලු සඟවන් මෙසේ.. දැවෙනා ඒ.. දුක සඟවන් මෙසේ... මං ආවා.... හීන මකා... හංගාලා... මං ආවා... රවටාලා.. මුමුනා සඟවා.. මං ආවා... ආ...ආ....ආ....""",Neutral
1.07184E+18,4867064842,Sun Dec 09 18:42:29 +0000 2018,"""ට්විටර් එකේ සාමන්‍ය කොල්ලො සෙට් එකක් ඔහොම ට්‍රිප් ගිහින් ෆන් එකක් ගන්නවා කියන්නේ අන්න ඒක වටිනවා. ෆලෝ කවුන්ට් නෑ, කන්ඩිශන් නෑ, ට්විට්ස් කවුන්ට් නෑ, ඕල්ඩ් ද නිව්ද නෑ, ඩීසන්ට් ද ගොඩේ ද නෑ, ඉංග්‍රීසි පුලුවන්ද බැරිද නෑ, ආතල් එකක් ගන්න රෙඩි ද එහෙනම් වරෙන්. එල බං.🌺""",Neutral
1.07183E+18,4867064842,Sun Dec 09 18:25:32 +0000 2018,"""අද හොඳ ෆන් එකක් ගත්තා. දවල් ගියා ෆැමිලි ගෙට් ටු ගෙදර් එකට. කාලෙකින් ෆැමිලි එකේ ගොඩ දෙනෙක්ව දැක්කේ. ඉස්සර වගේ නෙවෙයි දැන් මට ලොකු පිලිගැනීමක් තියනවා. ඒක දැක්කම නිහතමානී ආඩම්බරයක් දැනුනා. හවස් වෙලා මල්ලිලා එක්ක ෆිල්ම් එකක් බලන්න ගියා. උන් එක්කම ඩිනර් එකත් අරන් මේ දැන් ගෙදර ආවේ. 🌺""",Neutral
1.07183E+18,4867064842,Sun Dec 09 17:58:59 +0000 2018,"""ෆැමිලි එකේ කෙල්ලෙක්ට ඉස්සර පොඩි ක්‍රශ් එකක් තිබ්බා. හැබැයි කවදාවත් කතා කරලා නැහැ. අද ඒකීව දැක්කා අවුරුදු 10 කට විතර පස්සේ. ෆැමිලි ගෙට් ටු ගෙදර් එකේදි. එයාට දැන් එයා වගේම ලස්සන පොඩි බබෙකුත් ඉන්නවා. ආයේ ඉතින් බැලුවෙ නෑ කෙලින්ම බබාව වඩාගෙන ඉම්ඹා. ඒක හරි අමුතු ෆීලිං එකක් බං. 🙇🏻‍♂️🌺""",Neutral
1.07174E+18,4867064842,Sun Dec 09 12:16:15 +0000 2018,"""අච්චර සල්ලී දීලා ෆ්ලයිට් එකේ ගිහින් වලාකුළු පහුවුනාම ඇයි බන් ආයේ සමහර එවුන් පොළවට පනින්නේ ?  යකෝ ඒ වගේ වැදගත් ගමනක් යද්දි හරි මුන්ට තමන්ගේ අවශ්‍ය බඩු ටික අමතක නොවී හරියට පැක් කරගන්න බැරි වුනාද ? 😐""",Neutral
1.07167E+18,4867064842,Sun Dec 09 07:30:28 +0000 2018,"""1,000 වෙනි ට්විට් එක. ට්විට්ස් 1,000 ක් දාන්න අවුරුදු 8 ක් ගියා කියන්නෙත් විහිලුවක්. ඒත් ඒකයි සත්‍ය. පල්ලෙහට යන ගමන් විශ් කරගෙන යන්න 2026 වෙද්දී ට්වීට්ස් 2,000 ක් දමා ගැනීමට ශක්තිය දෙර්‍යය ලැබේවා කියලා.""",Neutral
1.07166E+18,4867064842,Sun Dec 09 07:03:11 +0000 2018,"""ඔය ලක්ශපති එකේ දිනන උන් සෙට් එක බෙන්තර ගඟෙන් එහා වෙන එකමයි හොඳ. නැත්තන් මේ ගේම් එක ආතල් නෑ. හැමදාම අපි උන්ට ආතල් දිදී ඉන්නවා නිකං නෙදර්ලන්ඩ් ශ්‍රි ලංකා මැච් එකක් වගේ. උන් සිම්බාබේ ගානට හරි ෆෝම් වුනොත් තමයි මැච් එක බලන්න පුලුවන්.""",Neutral
1.07164E+18,4867064842,Sun Dec 09 05:26:22 +0000 2018,"""මගේ රාධා කොයිද දන්නේ නෑ. අපි දෙන්නා අද තමයි ලව් එක පටන් ගත්තේ. ඒ නිසා තාම නම්බර්ස් එහෙම ශෙයාර් කරගත්තේ නෑ. රාධා කැමති බලු පැටවුන්ටලූ.  ඒ නිසා මං අද ඩිනර් එකට ගත්තේ ඩෝග් ෆුඩ්. අපේ තාත්තිට කියලා එලියෙන් බලු කූඩුවකුත් ගහගත්තා. අද ඉඳන් රාධා මට අයි ලව් යූ කියනකං මං දොයියන්නේ ඒකේ. 🐶🌺""",Neutral
1.07143E+18,4867064842,Sat Dec 08 15:53:04 +0000 2018,"""ගෙදර කට්ටිය මාර කරදරේ එයාලව ක්‍රිකට් මැච් එකක් බලන්න එක්ක යන්න කියලා. ලංකාවේ ගොඩාක් තැන් වලින් කලින්ම ටිකට් අරන් තියාගෙන වැඩි මිලට විකුණන නිසා මේ පාර ෆැමිලි එකම නවසීලන්තයට එක්කන් යන්න හිතන් ඉන්නේ ශ්‍රී ලංකා නිව්සිලන්ඩ් සීරිස් එක බලන්න. #පොරTweets""",Neutral
1.07142E+18,4867064842,Sat Dec 08 14:48:46 +0000 2018,"""‌එදා නෑදෑයෝ ටිකක් ගෙදර ඇවිත් ඇන්ඩ්‍රොයිඩ් චාජර් නැද්ද චාජර් නැද්ද අහනවා මල කරදරේ. මේ පාර යූ ඇස් ගිහින් එද්දී නැදෑයෝ හැමෝටම අයිෆෝන් එක්ස් එස් එක ගානෙ ගෙනත් දුන්නා. නැත්තන් මුන්ට චාජින් කේබල් හොයලම මන් වයසට යනවා. #පොරTweets""",Neutral
1.07142E+18,4867064842,Sat Dec 08 14:44:15 +0000 2018,"""එදා ගමේ පොඩි උන් ටික ආවා ආදාරයක් ඉල්ලගෙන. මන් ඇහුවා මල්ලිලා මොකටද මේ ආදාර එකතු කරන්නේ කියලා. උන් කිව්වා අයියේ අපිට හරියට සෙල්ලම් කරන්න මේ ගමේ පිට්ටනියක් නැහැ කියලා. එදා හවසම බැකෝ 8 ක් දාලා හදලා දුනා ග්‍රවුන්ඩ් එකක් එකපාරට මැච් 15 ක් විතර පැති 15 ක ගහත හැකි. #පොරTweets""",Neutral
1.07194E+18,1219328588,Mon Dec 10 01:21:55 +0000 2018,"""RT @KandyinStyle: සෞඛ්‍යට අහිතකර රසයන ද්‍රව්‍ය ‍යොයා, කහට බැඳීම වලක්වන පොලොස් මහනුවර නගරයෙ කල පරික්ෂාවකින් අල්ලාගෙන ඇත. කපා පිරිසිඳු කල ආහා…""",Neutral
1.07158E+18,1219328588,Sun Dec 09 01:34:35 +0000 2018,"""RT @ExcuzeMiReturn: ඉස්සර මං මනුස්සකම තමයි වටින්නේ කියලා හැමදේම අතහැරලා මිනිස්සුන්ව ආශ්‍රය කරන්න පටන් ගත්තා. යාලුවෝ හෙන ගොඩයි මට. කාලයක් ය…""",Neutral
1.07158E+18,1219328588,Sun Dec 09 01:33:33 +0000 2018,"""RT @tharindu_dilanj: මං මෙතන නම කියන් නැතුව tweet කලා කියලා මට බැන්නා, කුහකකම, හැමෝටම travel කරන්න අයිතියක් තියනව කියල බක පන්ඩිතයො ටිකක්,…""",Neutral
1.06808E+18,1219328588,Thu Nov 29 10:04:32 +0000 2018,"""අපි lion king එනකන් බලාගෙන ඉන්නවා.. ලංකාවෙ පොඩි උන් එහෙ මරා ගන්නවා.. අපේ හාමුදුරුවනේ කාටද මෙවා කියන්නේ......#සිරාසිද්දි""",Neutral
1.06808E+18,1219328588,Thu Nov 29 10:04:18 +0000 2018,"""RT @indika27: 1998 දි මේ බාලවයස්කාර දැරියගේ ඇස් ඉදිරියෙ ඇගේ මව එල්ලලා වදදීල මරද්දි ඇගේ වයස 13යි.. මේ තීන්දුව දෙන්නෙ 2018 එතෝට ඇයට 33ක් වයස.…""",Neutral
1.0672E+18,1219328588,Mon Nov 26 23:53:11 +0000 2018,"""RT @Gaveenk: දැන් ඉන්න පොඩි උන්ට ඉස්සල්ලම වැඩිහිටියන්ට ගරු කිරීම උගන්නන්න ඕනේ.""",Neutral
1.06697E+18,1219328588,Mon Nov 26 08:12:15 +0000 2018,"""RT @iRuwanthi: දෙවනි ඉනිම බලලා මිනී මරා ගන්නවනම් අපි x-files බලපු බැලිල්ලට FBI එකේ ඉන්න ඔනී..""",Neutral
1.06696E+18,1219328588,Mon Nov 26 07:44:20 +0000 2018,"""RT @dudeum_Nethu: මාතර උංගෙ ට්වීට් වලට රිප්ලයි කරන්නත් බයයි. ඕකුං ඇන්නොත් එහෙම.""",Neutral
1.06696E+18,1219328588,Mon Nov 26 07:43:31 +0000 2018,"""RT @kenshanaka: මිනී මරන පොඩි උන් දෙවැනි ඉනිම බලන්නෙ නෑ,  එහෙනම් බලන්න ඊට වඩා එව්වා තියෙනවා...""",Neutral
1.06589E+18,1219328588,Fri Nov 23 08:39:34 +0000 2018,"""@dilanka25 අපේ පන්තියෙත් එකෙක් ඉන්නවා. හැමදාම බොනවා. ඊට පස්සේ පාඩම් මතක නෑ කියලා අඩනවා.....""",Neutral
1.06522E+18,1219328588,Wed Nov 21 12:42:28 +0000 2018,"""RT @tnMeedin: චන්දයක් තිබ්බොත් මම මානව අයිතිවාසිකම් නඩුවක් දානව. අවුරුදු පහකට සැරයක් තියන්න ඕන මහ මැතිවරණය අවුරුදු 3 මාස හයකින් තියල රටේ ස…""",Neutral
1.06473E+18,1219328588,Tue Nov 20 04:16:19 +0000 2018,"""@dilanka25 Was it today?? Apita ඊයෙ දවසම ඔහොමයි 😑""",Neutral
1.06114E+18,1219328588,Sat Nov 10 06:20:02 +0000 2018,"""@dilanka25 ඊළඟ අවුරුද්දේ තමා....😑""",Neutral
1.06063E+18,1219328588,Thu Nov 08 20:18:58 +0000 2018,"""@dilanka25 බැරි ද මටත් රස්සාවක් හොයලා දෙන්න🙏""",Neutral
1.06061E+18,1219328588,Thu Nov 08 19:09:43 +0000 2018,"""RT @tikirimaarie: @Erandeeplus අඩේ බලන්නෝන😌 තෑන්ක්ස්💕""",Neutral
1.06013E+18,1219328588,Wed Nov 07 11:09:46 +0000 2018,"""@dilanka25 ගොඩක් අයට අයිතිකාරයො හම්බූනා.....""",Neutral
1.05961E+18,1219328588,Tue Nov 06 00:41:48 +0000 2018,"""RT @Twin_Malli: මේක නිසාචර ආණ්ඩුවක්ද බන් ?  ඔක්කොම සීන් කෝන් වෙන්නේ රෑටනේ. 🤔""",Neutral
1.05382E+18,1219328588,Sun Oct 21 01:27:44 +0000 2018,"""RT @maalupaan: යකො මගෙ වයසෙ කෙල්ලන්ට දෙවනි ලමයත් හම්බ වෙලා...අපි මොනවද මේ ජීවිතේ කරගෙන තියෙන්නෙ යකෝ 😂""",Neutral
1.05208E+18,1219328588,Tue Oct 16 05:56:00 +0000 2018,"""RT @MaheshNegombo: ගොඩක් වෙලාවට තෝරාගත් දුම්‍රියපල වලදී මේ වැට හම්බෙනව. ඒ මගීන්ගේ ආරක්ශාවට දාපු එකක්. කෝච්චිය ඇවිල්ල හරියටම ඒ අදාල දොර ගාවි…""",Neutral
1.05021E+18,1219328588,Thu Oct 11 02:27:31 +0000 2018,"""@MaheshNegombo ජය වේවා!! 🙏😊""",Neutral
1.05021E+18,1219328588,Thu Oct 11 02:26:57 +0000 2018,"""RT @MaheshNegombo: @Erandeeplus ඔන්න 600 වෙනි ෆලෝවර් 😃😃""",Neutral
1.07597E+18,9.73815E+17,Fri Dec 21 04:14:56 +0000 2018,"""@Sanju_Live දිගටම නොනවත්වා මෙහෙම උනොත් අපිට සිද්ද වෙනව ක්‍රියාමාර්ගයක් ගන්න.. ගහනව අපිත් ඔක්කොම ඩුප්ලිකේට්..""",Neutral
1.07594E+18,3165646736,Fri Dec 21 02:35:43 +0000 2018,"""@Dilan_Perera45 කොපි කරලා සර්ච් කරලා බලන්න ඔයාට සැක නම් ඕකෙ ඔරිජිනල් කාගෙද කියලා හුම්😒""",Neutral
1.07594E+18,2713529238,Fri Dec 21 02:14:44 +0000 2018,"""එඩේරා පසුපස ගව රැල එන්නා සේ අපි පසු පස අපේ ගව රැල එනවලු...අයියො ....🤣🤣🤣 https://t.co/DD39YRdrWR""",Neutral
1.07593E+18,324432673,Fri Dec 21 01:58:51 +0000 2018,"""@milindarj රංගේ ඉන්නවා... කොහොමත් මෙෙත්‍රීගේ සෙල්ලම් තව උපරිම උනොත් දවස් 352යි... 😂""",Neutral
1.07592E+18,147184014,Fri Dec 21 01:12:05 +0000 2018,"""බේරු­වල හොරො­යින් තොගයේ සැක­ක­රුවෝ රිමාන්ඩ් https://t.co/Yan4JyZIGG""",Neutral
1.07592E+18,9.80446E+17,Fri Dec 21 00:54:41 +0000 2018,"""තිලා උඹ එදා මේ කෙල්ලට මතුරපු නාරං කැවුමක් කැව්ව නේද? ඇත්ත කියාපන්.. මට සැක හිතුන ළඟටම වෙලා ඉඳගෙන හිටපු විදිහට 🤨🤨 https://t.co/cdlhoDv11C""",Neutral
1.07589E+18,3165646736,Thu Dec 20 23:12:29 +0000 2018,"""@RakzzMaduOnline @Chamalka_N @Soulchild_Rishi ෆේක් එකක් කියලා හිතලා බ්ලොක් කරනවා තව ටිකෙන්😂""",Neutral
1.07584E+18,1.06002E+18,Thu Dec 20 19:58:55 +0000 2018,"""@ChanakaDinushan @SajithP අනේ පල හුත්තො තොපේ මහ එකාගෙ දවසක වියඳම කීයද ඒ දවස් වල""",Offensive
1.0758E+18,9.05674E+17,Thu Dec 20 17:17:29 +0000 2018,"""@DJSlash9 @moogater @RathuMakaraFM_ එන්න එන්න දැන් පරක්කු නෑ... මුළ ටික හෙට https://t.co/p7vdVphhDN එකෙන් අහමු ඊට පස්සේ ආයම 🙊""",Neutral
1.0758E+18,343755137,Thu Dec 20 16:49:00 +0000 2018,"""@maalupaan හා මම ලංකාවට ආපු දවසක ඔයාගේ මාළූ පාන් හදලා දෙන්න""",Neutral
1.07579E+18,3238982816,Thu Dec 20 16:43:19 +0000 2018,"""@nwty_ck @dudeum_Nethu අපිටත් එහෙම කරයිද දන් නෑ දවසක 😥😥😥""",Neutral
1.07578E+18,3238982816,Thu Dec 20 16:08:00 +0000 2018,"""හිතලා ට්වීට් දානවට වඩා ඩුබ් ගහන එක නම් 😍✋🤝""",Neutral
1.07578E+18,2473955773,Thu Dec 20 15:33:45 +0000 2018,"""@MatiBole බෑනෙ මැටිබෝලෙ කරන්න...ගමේ කෙල්ලො ගැන හිතලා නොයා ඉන්නවා 😂✌🏽  අර නාඩගමේ රජාට ඇන්ද සීන් එක වෙන්නෙ නැත්තන් 🤭""",Neutral
1.07576E+18,9.73815E+17,Thu Dec 20 14:27:28 +0000 2018,"""@Madurangakalpa1 ගහමු..පතා එකේ... දවසක..😁""",Neutral
1.07575E+18,1302348002,Thu Dec 20 13:52:04 +0000 2018,"""නංගි තරහ වෙලා කියහල්ලකො... ඕක කෙල්ලට ආරංචි උනොත් කෙලින්ම නෑන පොඩ්ඩගෙ පැත්ත අරන් මාව බලයෙන් පහ කරනව කියහල්ලකො....😌""",Neutral
1.07575E+18,2315810478,Thu Dec 20 13:43:15 +0000 2018,"""එක දවසක අපි නුපුරුදු සුවඳක හිත හෙමිහිට බැඳුනා අප හමුවුණු හිනැහුණු මතකය  සසර පුරුදු හැඟුණා  🖤🖤🖤 — feeling loved""",Neutral
1.07574E+18,1319729186,Thu Dec 20 13:29:04 +0000 2018,"""@nsadisha 😂😂😂😂 ආපු දවසක පෙනන""",Neutral
1.07574E+18,1.07542E+18,Thu Dec 20 13:22:23 +0000 2018,"""@techn0ish 😂😂😂 මේකට මොනාට් උනොත් මං ආයෙ ටුයිටර් නෑහ් 😂🤘""",Neutral
1.07574E+18,199129412,Thu Dec 20 13:22:18 +0000 2018,"""@MatiBole උදම්මිට පාරෙන් එන දවසක අනිවා එනවා ඔන්න""",Neutral
1.07574E+18,2533578847,Thu Dec 20 13:00:40 +0000 2018,"""@PeirisDarshana මම හොයලා හිතලා නෑ. ඇහෙන යමක් විතරයි.""",Neutral
1.07569E+18,1685742714,Thu Dec 20 09:59:26 +0000 2018,"""@MatiBole ම්ම්ම්ම් බැරිවෙලාවත් සැන්ටා උනොත් මුලින්ම හොයලා දෙන්නේ ඔයාට එහෙනම්.. ☺️""",Neutral
1.07567E+18,150624162,Thu Dec 20 08:32:56 +0000 2018,"""විද්‍යාත්මක ව හිතලා කාන්තා කටයුතු හා වියලි කලාප සංවර්ධන අමාත්‍යාංශය හැදුවා. දැන් කාන්තාවන් ගේ වියලි කලාප සංවර්ධනය වෙයි මේම මේම.""",Neutral
1.07567E+18,345649350,Thu Dec 20 08:15:46 +0000 2018,"""@PoDiyaa වටයක් දෙකක් දාලා බැරිම උනොත් හිස් අතින් ෆිටෝන් එකට ගිහින් ආයේ වරෙන් 😂""",Neutral
1.07565E+18,1.07542E+18,Thu Dec 20 07:24:24 +0000 2018,"""අනේ නිකන් ඉන්නව සංජු අක්කෙ 😂 ඔයාහෙ 6යිද ලිස්ට් එක 🙊🙊 ආයෙ හදන් නෑමයි මේකට මොනාහරි උනොත් 😂 https://t.co/7eoD8BRUYz""",Neutral
1.07565E+18,1.07542E+18,Thu Dec 20 07:14:21 +0000 2018,"""@AchiniHansima එහෙම උනොත් නම් ලොකු දෙයක් 😭♥️""",Neutral
1.07563E+18,1.07542E+18,Thu Dec 20 05:58:01 +0000 2018,"""@chathuranga513 ඔව් ඉතින් දෙකක් හදලත් මෙහෙම උනානෙ. මේකටත් එහෙම උනොත් ආයෙ හද න්නද ? බෑනෙ""",Neutral
1.07562E+18,1326867456,Thu Dec 20 05:14:38 +0000 2018,"""සමහරු කතා කරන්නේ නිකන් ජනාධිපතිපති හිතලා කට්ටියව පත් කරනවා වගේනේ. 😂😂😂  පව් අර අහිංසකයා. 😁😂""",Neutral
1.07561E+18,1.07542E+18,Thu Dec 20 04:52:51 +0000 2018,"""@Nadeez__ හා බායි එහෙනම් 😂 මොනාහරි උනොත් බායි කියන්න වෙන්නෙත් නෑනෙ 😂😂😂😂""",Neutral
1.07561E+18,7.302E+17,Thu Dec 20 04:44:51 +0000 2018,"""@wishawanath හහා 😂😂😂 එහෙමවත් සෙට් උනොත් තමා අපිට""",Neutral
1.07561E+18,8.80606E+17,Thu Dec 20 04:43:50 +0000 2018,"""අර්ජුන් ඇලෝසියස් හදිසියේ අසනීප වෙයි - ඩෙංගුදැයි සැක - https://t.co/8bZoOfHdHU""",Neutral
1.07561E+18,2921561887,Thu Dec 20 04:43:49 +0000 2018,"""අර්ජුන් ඇලෝසියස් හදිසියේ අසනීප වෙයි - ඩෙංගුදැයි සැක - https://t.co/RkGbK2kU8K""",Neutral
1.07561E+18,1.07542E+18,Thu Dec 20 04:27:54 +0000 2018,"""@Nadeez__ නෑ නෑ නෑ 😂😂😂 පරණ එක හදාගත්තොත් ඉන්නව. මේකටත් ඒකම උනොත් එන්නෙ නෑ නෑ නෑ නෑ නෑ""",Neutral
